Date 		Day	Time	Pred(Ft)	Pred(cm)	High/Low
2023/06/04	Sun	17:08	0.44		13			L
2023/06/04	Sun	22:09	3.60		110			H
2023/06/05	Mon	07:05	-0.29		-9			L
2023/06/05	Mon	12:23	1.92		59			H
2023/06/05	Mon	17:51	0.48		15			L
2023/06/05	Mon	22:53	3.56		109			H
2023/06/06	Tue	07:55	-0.28		-9			L
2023/06/06	Tue	13:21	1.91		58			H
2023/06/06	Tue	18:42	0.51		16			L
2023/06/06	Tue	23:42	3.42		104			H
2023/06/07	Wed	08:48	-0.24		-7			L
2023/06/07	Wed	14:24	1.96		60			H
2023/06/07	Wed	19:46	0.55		17			L
2023/06/08	Thu	00:38	3.17		97			H
2023/06/08	Thu	09:44	-0.18		-5			L
2023/06/08	Thu	15:26	2.07		63			H
2023/06/08	Thu	21:09	0.56		17			L
2023/06/09	Fri	01:43	2.85		87			H
2023/06/09	Fri	10:40	-0.10		-3			L
2023/06/09	Fri	16:24	2.25		69			H
2023/06/09	Fri	22:50	0.53		16			L
2023/06/10	Sat	03:01	2.51		77			H
2023/06/10	Sat	11:36	-0.02		-1			L
2023/06/10	Sat	17:14	2.49		76			H
2023/06/11	Sun	00:28	0.43		13			L
2023/06/11	Sun	04:29	2.21		67			H
2023/06/11	Sun	12:29	0.07		2			L
2023/06/11	Sun	17:58	2.74		84			H
2023/06/12	Mon	01:48	0.29		9			L
2023/06/12	Mon	05:58	2.02		62			H
2023/06/12	Mon	13:17	0.16		5			L
2023/06/12	Mon	18:38	2.98		91			H
2023/06/13	Tue	02:51	0.14		4			L
2023/06/13	Tue	07:18	1.94		59			H
2023/06/13	Tue	14:03	0.25		8			L
2023/06/13	Tue	19:15	3.17		97			H
2023/06/14	Wed	03:44	0.00		0			L
2023/06/14	Wed	08:27	1.92		59			H
2023/06/14	Wed	14:45	0.33		10			L
2023/06/14	Wed	19:50	3.31		101			H
2023/06/15	Thu	04:29	-0.10		-3			L
2023/06/15	Thu	09:26	1.92		59			H
2023/06/15	Thu	15:25	0.40		12			L
2023/06/15	Thu	20:25	3.39		103			H
2023/06/16	Fri	05:10	-0.16		-5			L
2023/06/16	Fri	10:18	1.94		59			H
2023/06/16	Fri	16:03	0.45		14			L
2023/06/16	Fri	20:59	3.40		104			H
2023/06/17	Sat	05:49	-0.18		-5			L
2023/06/17	Sat	11:05	1.94		59			H
2023/06/17	Sat	16:39	0.48		15			L
2023/06/17	Sat	21:33	3.37		103			H
2023/06/18	Sun	06:26	-0.18		-5			L
2023/06/18	Sun	11:48	1.93		59			H
2023/06/18	Sun	17:15	0.51		16			L
2023/06/18	Sun	22:08	3.29		100			H
2023/06/19	Mon	07:03	-0.16		-5			L
2023/06/19	Mon	12:30	1.91		58			H
2023/06/19	Mon	17:51	0.53		16			L
2023/06/19	Mon	22:43	3.19		97			H
2023/06/20	Tue	07:41	-0.12		-4			L
2023/06/20	Tue	13:12	1.89		58			H
2023/06/20	Tue	18:29	0.55		17			L
2023/06/20	Tue	23:19	3.04		93			H
2023/06/21	Wed	08:19	-0.07		-2			L
2023/06/21	Wed	13:57	1.89		58			H
2023/06/21	Wed	19:11	0.57		17			L
2023/06/21	Wed	23:56	2.86		87			H
2023/06/22	Thu	08:58	-0.01		-0			L
2023/06/22	Thu	14:45	1.92		59			H
2023/06/22	Thu	20:03	0.59		18			L
2023/06/23	Fri	00:36	2.63		80			H
2023/06/23	Fri	09:37	0.05		2			L
2023/06/23	Fri	15:32	1.99		61			H
2023/06/23	Fri	21:12	0.60		18			L
2023/06/24	Sat	01:21	2.37		72			H
2023/06/24	Sat	10:16	0.12		4			L
2023/06/24	Sat	16:15	2.10		64			H
2023/06/24	Sat	22:43	0.58		18			L
2023/06/25	Sun	02:19	2.09		64			H
2023/06/25	Sun	10:55	0.19		6			L
2023/06/25	Sun	16:53	2.25		69			H
2023/06/26	Mon	00:18	0.51		16			L
2023/06/26	Mon	03:40	1.83		56			H
2023/06/26	Mon	11:35	0.26		8			L
2023/06/26	Mon	17:26	2.43		74			H
2023/06/27	Tue	01:35	0.40		12			L
2023/06/27	Tue	05:18	1.66		51			H
2023/06/27	Tue	12:18	0.33		10			L
2023/06/27	Tue	17:59	2.65		81			H
2023/06/28	Wed	02:32	0.25		8			L
2023/06/28	Wed	06:50	1.63		50			H
2023/06/28	Wed	13:02	0.39		12			L
2023/06/28	Wed	18:32	2.88		88			H
2023/06/29	Thu	03:18	0.11		3			L
2023/06/29	Thu	08:04	1.70		52			H
2023/06/29	Thu	13:49	0.43		13			L
2023/06/29	Thu	19:09	3.13		95			H
2023/06/30	Fri	04:01	-0.04		-1			L
2023/06/30	Fri	09:02	1.80		55			H
2023/06/30	Fri	14:37	0.46		14			L
2023/06/30	Fri	19:48	3.38		103			H
2023/07/01	Sat	04:43	-0.16		-5			L
2023/07/01	Sat	09:52	1.90		58			H
2023/07/01	Sat	15:25	0.47		14			L
2023/07/01	Sat	20:31	3.59		109			H
2023/07/02	Sun	05:25	-0.26		-8			L
2023/07/02	Sun	10:38	1.99		61			H
2023/07/02	Sun	16:13	0.47		14			L
2023/07/02	Sun	21:16	3.75		114			H
2023/07/03	Mon	06:09	-0.32		-10			L
2023/07/03	Mon	11:22	2.06		63			H
2023/07/03	Mon	17:03	0.46		14			L
2023/07/03	Mon	22:02	3.81		116			H
2023/07/04	Tue	06:53	-0.33		-10			L
2023/07/04	Tue	12:07	2.12		65			H
2023/07/04	Tue	17:54	0.45		14			L
2023/07/04	Tue	22:50	3.75		114			H
2023/07/05	Wed	07:39	-0.31		-9			L
2023/07/05	Wed	12:53	2.19		67			H
2023/07/05	Wed	18:50	0.45		14			L
2023/07/05	Wed	23:40	3.56		109			H
2023/07/06	Thu	08:24	-0.25		-8			L
2023/07/06	Thu	13:41	2.29		70			H
2023/07/06	Thu	19:53	0.45		14			L
2023/07/07	Fri	00:34	3.24		99			H
2023/07/07	Fri	09:10	-0.15		-5			L
2023/07/07	Fri	14:30	2.41		73			H
2023/07/07	Fri	21:07	0.44		13			L
2023/07/08	Sat	01:33	2.81		86			H
2023/07/08	Sat	09:56	-0.03		-1			L
2023/07/08	Sat	15:22	2.56		78			H
2023/07/08	Sat	22:33	0.41		12			L
2023/07/09	Sun	02:44	2.35		72			H
2023/07/09	Sun	10:44	0.10		3			L
2023/07/09	Sun	16:14	2.73		83			H
2023/07/10	Mon	00:07	0.34		10			L
2023/07/10	Mon	04:14	1.95		59			H
2023/07/10	Mon	11:34	0.23		7			L
2023/07/10	Mon	17:05	2.89		88			H
2023/07/11	Tue	01:35	0.22		7			L
2023/07/11	Tue	06:00	1.74		53			H
2023/07/11	Tue	12:28	0.35		11			L
2023/07/11	Tue	17:55	3.03		92			H
2023/07/12	Wed	02:45	0.10		3			L
2023/07/12	Wed	07:38	1.74		53			H
2023/07/12	Wed	13:25	0.44		13			L
2023/07/12	Wed	18:43	3.15		96			H
2023/07/13	Thu	03:41	-0.01		-0			L
2023/07/13	Thu	08:52	1.83		56			H
2023/07/13	Thu	14:21	0.50		15			L
2023/07/13	Thu	19:27	3.23		98			H
2023/07/14	Fri	04:26	-0.09		-3			L
2023/07/14	Fri	09:46	1.92		59			H
2023/07/14	Fri	15:12	0.52		16			L
2023/07/14	Fri	20:09	3.28		100			H
2023/07/15	Sat	05:05	-0.13		-4			L
2023/07/15	Sat	10:26	1.99		61			H
2023/07/15	Sat	15:57	0.53		16			L
2023/07/15	Sat	20:48	3.31		101			H
2023/07/16	Sun	05:41	-0.14		-4			L
2023/07/16	Sun	11:00	2.03		62			H
2023/07/16	Sun	16:36	0.52		16			L
2023/07/16	Sun	21:24	3.32		101			H
2023/07/17	Mon	06:13	-0.14		-4			L
2023/07/17	Mon	11:30	2.05		62			H
2023/07/17	Mon	17:12	0.51		16			L
2023/07/17	Mon	21:59	3.30		101			H
2023/07/18	Tue	06:44	-0.12		-4			L
2023/07/18	Tue	11:58	2.06		63			H
2023/07/18	Tue	17:47	0.49		15			L
2023/07/18	Tue	22:32	3.24		99			H
2023/07/19	Wed	07:14	-0.09		-3			L
2023/07/19	Wed	12:27	2.08		63			H
2023/07/19	Wed	18:23	0.49		15			L
2023/07/19	Wed	23:05	3.12		95			H
2023/07/20	Thu	07:43	-0.04		-1			L
2023/07/20	Thu	12:57	2.11		64			H
2023/07/20	Thu	19:01	0.49		15			L
2023/07/20	Thu	23:38	2.94		90			H
2023/07/21	Fri	08:11	0.01		0			L
2023/07/21	Fri	13:28	2.15		66			H
2023/07/21	Fri	19:45	0.50		15			L
2023/07/22	Sat	00:12	2.70		82			H
2023/07/22	Sat	08:39	0.09		3			L
2023/07/22	Sat	14:01	2.21		67			H
2023/07/22	Sat	20:37	0.50		15			L
2023/07/23	Sun	00:50	2.40		73			H
2023/07/23	Sun	09:06	0.17		5			L
2023/07/23	Sun	14:35	2.29		70			H
2023/07/23	Sun	21:44	0.49		15			L
2023/07/24	Mon	01:38	2.07		63			H
2023/07/24	Mon	09:34	0.26		8			L
2023/07/24	Mon	15:13	2.39		73			H
2023/07/24	Mon	23:11	0.45		14			L
2023/07/25	Tue	02:50	1.74		53			H
2023/07/25	Tue	10:04	0.35		11			L
2023/07/25	Tue	15:57	2.52		77			H
2023/07/26	Wed	00:48	0.36		11			L
2023/07/26	Wed	04:50	1.52		46			H
2023/07/26	Wed	10:45	0.44		13			L
2023/07/26	Wed	16:48	2.69		82			H
2023/07/27	Thu	02:04	0.23		7			L
2023/07/27	Thu	07:03	1.54		47			H
2023/07/27	Thu	11:48	0.51		16			L
2023/07/27	Thu	17:43	2.91		89			H
2023/07/28	Fri	03:00	0.08		2			L
2023/07/28	Fri	08:21	1.70		52			H
2023/07/28	Fri	13:08	0.55		17			L
2023/07/28	Fri	18:37	3.16		96			H
2023/07/29	Sat	03:46	-0.06		-2			L
2023/07/29	Sat	09:07	1.86		57			H
2023/07/29	Sat	14:19	0.54		16			L
2023/07/29	Sat	19:30	3.43		105			H
2023/07/30	Sun	04:29	-0.18		-5			L
2023/07/30	Sun	09:45	2.02		62			H
2023/07/30	Sun	15:19	0.50		15			L
2023/07/30	Sun	20:20	3.68		112			H
2023/07/31	Mon	05:10	-0.27		-8			L
2023/07/31	Mon	10:20	2.16		66			H
2023/07/31	Mon	16:12	0.45		14			L
2023/07/31	Mon	21:09	3.85		117			H
2023/08/01	Tue	05:51	-0.31		-9			L
2023/08/01	Tue	10:56	2.30		70			H
2023/08/01	Tue	17:03	0.39		12			L
2023/08/01	Tue	21:56	3.90		119			H
2023/08/02	Wed	06:31	-0.31		-9			L
2023/08/02	Wed	11:32	2.43		74			H
2023/08/02	Wed	17:55	0.34		10			L
2023/08/02	Wed	22:44	3.79		116			H
2023/08/03	Thu	07:11	-0.26		-8			L
2023/08/03	Thu	12:11	2.56		78			H
2023/08/03	Thu	18:48	0.31		9			L
2023/08/03	Thu	23:33	3.52		107			H
2023/08/04	Fri	07:50	-0.17		-5			L
2023/08/04	Fri	12:51	2.68		82			H
2023/08/04	Fri	19:46	0.29		9			L
2023/08/05	Sat	00:24	3.11		95			H
2023/08/05	Sat	08:28	-0.04		-1			L
2023/08/05	Sat	13:33	2.77		84			H
2023/08/05	Sat	20:52	0.29		9			L
2023/08/06	Sun	01:21	2.62		80			H
2023/08/06	Sun	09:07	0.12		4			L
2023/08/06	Sun	14:20	2.84		87			H
2023/08/06	Sun	22:09	0.29		9			L
2023/08/07	Mon	02:31	2.12		65			H
2023/08/07	Mon	09:48	0.27		8			L
2023/08/07	Mon	15:11	2.87		87			H
2023/08/07	Mon	23:42	0.26		8			L
2023/08/08	Tue	04:14	1.75		53			H
2023/08/08	Tue	10:36	0.41		12			L
2023/08/08	Tue	16:10	2.88		88			H
2023/08/09	Wed	01:18	0.18		5			L
2023/08/09	Wed	06:32	1.68		51			H
2023/08/09	Wed	11:44	0.53		16			L
2023/08/09	Wed	17:16	2.91		89			H
2023/08/10	Thu	02:35	0.09		3			L
2023/08/10	Thu	08:12	1.83		56			H
2023/08/10	Thu	13:12	0.59		18			L
2023/08/10	Thu	18:20	2.96		90			H
2023/08/11	Fri	03:31	0.01		0			L
2023/08/11	Fri	09:06	1.99		61			H
2023/08/11	Fri	14:27	0.59		18			L
2023/08/11	Fri	19:15	3.05		93			H
2023/08/12	Sat	04:14	-0.04		-1			L
2023/08/12	Sat	09:40	2.10		64			H
2023/08/12	Sat	15:20	0.56		17			L
2023/08/12	Sat	20:01	3.14		96			H
2023/08/13	Sun	04:50	-0.07		-2			L
2023/08/13	Sun	10:07	2.16		66			H
2023/08/13	Sun	16:01	0.52		16			L
2023/08/13	Sun	20:41	3.21		98			H
2023/08/14	Mon	05:20	-0.08		-2			L
2023/08/14	Mon	10:30	2.20		67			H
2023/08/14	Mon	16:35	0.47		14			L
2023/08/14	Mon	21:15	3.26		99			H
2023/08/15	Tue	05:48	-0.07		-2			L
2023/08/15	Tue	10:51	2.24		68			H
2023/08/15	Tue	17:06	0.43		13			L
2023/08/15	Tue	21:47	3.26		99			H
2023/08/16	Wed	06:13	-0.06		-2			L
2023/08/16	Wed	11:12	2.29		70			H
2023/08/16	Wed	17:37	0.40		12			L
2023/08/16	Wed	22:18	3.21		98			H
2023/08/17	Thu	06:36	-0.02		-1			L
2023/08/17	Thu	11:34	2.35		72			H
2023/08/17	Thu	18:10	0.38		12			L
2023/08/17	Thu	22:48	3.08		94			H
2023/08/18	Fri	06:59	0.03		1			L
2023/08/18	Fri	11:56	2.41		73			H
2023/08/18	Fri	18:45	0.37		11			L
2023/08/18	Fri	23:19	2.88		88			H
2023/08/19	Sat	07:21	0.09		3			L
2023/08/19	Sat	12:20	2.47		75			H
2023/08/19	Sat	19:24	0.36		11			L
2023/08/19	Sat	23:52	2.62		80			H
2023/08/20	Sun	07:42	0.17		5			L
2023/08/20	Sun	12:44	2.52		77			H
2023/08/20	Sun	20:09	0.36		11			L
2023/08/21	Mon	00:30	2.30		70			H
2023/08/21	Mon	08:02	0.27		8			L
2023/08/21	Mon	13:12	2.57		78			H
2023/08/21	Mon	21:05	0.36		11			L
2023/08/22	Tue	01:18	1.96		60			H
2023/08/22	Tue	08:22	0.36		11			L
2023/08/22	Tue	13:46	2.61		80			H
2023/08/22	Tue	22:22	0.35		11			L
2023/08/23	Wed	02:36	1.63		50			H
2023/08/23	Wed	08:40	0.46		14			L
2023/08/23	Wed	14:34	2.65		81			H
2023/08/24	Thu	00:06	0.29		9			L
2023/08/24	Thu	05:32	1.49		45			H
2023/08/24	Thu	08:54	0.55		17			L
2023/08/24	Thu	15:43	2.71		83			H
2023/08/25	Fri	01:38	0.18		5			L
2023/08/25	Fri	08:16	1.69		52			H
2023/08/25	Fri	10:39	0.62		19			L
2023/08/25	Fri	17:06	2.87		87			H
2023/08/26	Sat	02:39	0.05		2			L
2023/08/26	Sat	08:28	1.88		57			H
2023/08/26	Sat	13:09	0.63		19			L
2023/08/26	Sat	18:19	3.12		95			H
2023/08/27	Sun	03:26	-0.07		-2			L
2023/08/27	Sun	08:52	2.07		63			H
2023/08/27	Sun	14:26	0.56		17			L
2023/08/27	Sun	19:20	3.41		104			H
2023/08/28	Mon	04:08	-0.17		-5			L
2023/08/28	Mon	09:18	2.26		69			H
2023/08/28	Mon	15:23	0.46		14			L
2023/08/28	Mon	20:12	3.65		111			H
2023/08/29	Tue	04:46	-0.23		-7			L
2023/08/29	Tue	09:47	2.46		75			H
2023/08/29	Tue	16:13	0.35		11			L
2023/08/29	Tue	21:01	3.78		115			H
2023/08/30	Wed	05:23	-0.24		-7			L
2023/08/30	Wed	10:18	2.66		81			H
2023/08/30	Wed	17:01	0.25		8			L
2023/08/30	Wed	21:48	3.76		115			H
2023/08/31	Thu	05:59	-0.21		-6			L
2023/08/31	Thu	10:51	2.84		87			H
2023/08/31	Thu	17:50	0.18		5			L
2023/08/31	Thu	22:35	3.58		109			H
2023/09/01	Fri	06:34	-0.12		-4			L
2023/09/01	Fri	11:25	3.00		91			H
2023/09/01	Fri	18:40	0.13		4			L
2023/09/01	Fri	23:22	3.25		99			H
2023/09/02	Sat	07:08	-0.00		0			L
2023/09/02	Sat	12:00	3.09		94			H
2023/09/02	Sat	19:33	0.12		4			L
2023/09/03	Sun	00:13	2.81		86			H
2023/09/03	Sun	07:41	0.14		4			L
2023/09/03	Sun	12:37	3.10		94			H
2023/09/03	Sun	20:32	0.14		4			L
2023/09/04	Mon	01:12	2.34		71			H
2023/09/04	Mon	08:15	0.30		9			L
2023/09/04	Mon	13:18	3.04		93			H
2023/09/04	Mon	21:42	0.17		5			L
2023/09/05	Tue	02:30	1.92		59			H
2023/09/05	Tue	08:50	0.45		14			L
2023/09/05	Tue	14:07	2.91		89			H
2023/09/05	Tue	23:12	0.18		5			L
2023/09/06	Wed	04:45	1.71		52			H
2023/09/06	Wed	09:33	0.58		18			L
2023/09/06	Wed	15:11	2.76		84			H
2023/09/07	Thu	00:53	0.16		5			L
2023/09/07	Thu	07:24	1.86		57			H
2023/09/07	Thu	11:22	0.67		20			L
2023/09/07	Thu	16:38	2.68		82			H
2023/09/08	Fri	02:13	0.10		3			L
2023/09/08	Fri	08:17	2.06		63			H
2023/09/08	Fri	13:31	0.66		20			L
2023/09/08	Fri	18:01	2.72		83			H
2023/09/09	Sat	03:07	0.05		2			L
2023/09/09	Sat	08:46	2.19		67			H
2023/09/09	Sat	14:39	0.60		18			L
2023/09/09	Sat	19:03	2.84		87			H
2023/09/10	Sun	03:47	0.01		0			L
2023/09/10	Sun	09:09	2.29		70			H
2023/09/10	Sun	15:22	0.53		16			L
2023/09/10	Sun	19:49	2.96		90			H
2023/09/11	Mon	04:19	-0.00		0			L
2023/09/11	Mon	09:28	2.35		72			H
2023/09/11	Mon	15:55	0.46		14			L
2023/09/11	Mon	20:27	3.06		93			H
2023/09/12	Tue	04:46	-0.00		0			L
2023/09/12	Tue	09:46	2.43		74			H
2023/09/12	Tue	16:24	0.39		12			L
2023/09/12	Tue	20:59	3.10		94			H
2023/09/13	Wed	05:09	0.01		0			L
2023/09/13	Wed	10:03	2.51		77			H
2023/09/13	Wed	16:53	0.33		10			L
2023/09/13	Wed	21:30	3.09		94			H
2023/09/14	Thu	05:30	0.04		1			L
2023/09/14	Thu	10:21	2.61		80			H
2023/09/14	Thu	17:23	0.28		9			L
2023/09/14	Thu	22:00	3.01		92			H
2023/09/15	Fri	05:50	0.08		2			L
2023/09/15	Fri	10:39	2.70		82			H
2023/09/15	Fri	17:55	0.24		7			L
2023/09/15	Fri	22:31	2.87		87			H
2023/09/16	Sat	06:10	0.14		4			L
2023/09/16	Sat	10:59	2.79		85			H
2023/09/16	Sat	18:28	0.21		6			L
2023/09/16	Sat	23:04	2.66		81			H
2023/09/17	Sun	06:29	0.21		6			L
2023/09/17	Sun	11:20	2.85		87			H
2023/09/17	Sun	19:06	0.20		6			L
2023/09/17	Sun	23:41	2.40		73			H
2023/09/18	Mon	06:48	0.30		9			L
2023/09/18	Mon	11:43	2.88		88			H
2023/09/18	Mon	19:48	0.20		6			L
2023/09/19	Tue	00:24	2.11		64			H
2023/09/19	Tue	07:05	0.39		12			L
2023/09/19	Tue	12:09	2.88		88			H
2023/09/19	Tue	20:41	0.21		6			L
2023/09/20	Wed	01:23	1.81		55			H
2023/09/20	Wed	07:20	0.47		14			L
2023/09/20	Wed	12:43	2.85		87			H
2023/09/20	Wed	21:55	0.22		7			L
2023/09/21	Thu	03:14	1.58		48			H
2023/09/21	Thu	07:22	0.56		17			L
2023/09/21	Thu	13:33	2.78		85			H
2023/09/21	Thu	23:37	0.20		6			L
2023/09/22	Fri	14:58	2.73		83			H
2023/09/23	Sat	01:09	0.12		4			L
2023/09/23	Sat	08:01	1.93		59			H
2023/09/23	Sat	11:24	0.70		21			L
2023/09/23	Sat	16:44	2.80		85			H
2023/09/24	Sun	02:11	0.02		1			L
2023/09/24	Sun	07:59	2.12		65			H
2023/09/24	Sun	13:29	0.63		19			L
2023/09/24	Sun	18:07	3.02		92			H
2023/09/25	Mon	02:57	-0.07		-2			L
2023/09/25	Mon	08:18	2.34		71			H
2023/09/25	Mon	14:33	0.50		15			L
2023/09/25	Mon	19:09	3.25		99			H
2023/09/26	Tue	03:37	-0.12		-4			L
2023/09/26	Tue	08:42	2.58		79			H
2023/09/26	Tue	15:24	0.36		11			L
2023/09/26	Tue	20:03	3.41		104			H
2023/09/27	Wed	04:13	-0.14		-4			L
2023/09/27	Wed	09:09	2.84		87			H
2023/09/27	Wed	16:11	0.22		7			L
2023/09/27	Wed	20:51	3.45		105			H
2023/09/28	Thu	04:47	-0.11		-3			L
2023/09/28	Thu	09:38	3.08		94			H
2023/09/28	Thu	16:56	0.10		3			L
2023/09/28	Thu	21:39	3.35		102			H
2023/09/29	Fri	05:20	-0.04		-1			L
2023/09/29	Fri	10:08	3.28		100			H
2023/09/29	Fri	17:42	0.01		0			L
2023/09/29	Fri	22:26	3.13		95			H
2023/09/30	Sat	05:52	0.06		2			L
2023/09/30	Sat	10:40	3.40		104			H
2023/09/30	Sat	18:29	-0.03		-1			L
2023/09/30	Sat	23:15	2.81		86			H
2023/10/01	Sun	06:24	0.19		6			L
2023/10/01	Sun	11:13	3.42		104			H
2023/10/01	Sun	19:19	-0.03		-1			L
2023/10/02	Mon	00:08	2.45		75			H
2023/10/02	Mon	06:54	0.32		10			L
2023/10/02	Mon	11:47	3.33		101			H
2023/10/02	Mon	20:13	0.01		0			L
2023/10/03	Tue	01:12	2.09		64			H
2023/10/03	Tue	07:24	0.46		14			L
2023/10/03	Tue	12:24	3.15		96			H
2023/10/03	Tue	21:16	0.07		2			L
2023/10/04	Wed	02:43	1.83		56			H
2023/10/04	Wed	07:52	0.58		18			L
2023/10/04	Wed	13:07	2.91		89			H
2023/10/04	Wed	22:38	0.13		4			L
2023/10/05	Thu	14:10	2.65		81			H
2023/10/06	Fri	00:14	0.14		4			L
2023/10/06	Fri	07:26	2.05		62			H
2023/10/06	Fri	11:31	0.74		23			L
2023/10/06	Fri	15:51	2.47		75			H
2023/10/07	Sat	01:33	0.12		4			L
2023/10/07	Sat	07:47	2.21		67			H
2023/10/07	Sat	13:36	0.67		20			L
2023/10/07	Sat	17:30	2.48		76			H
2023/10/08	Sun	02:27	0.10		3			L
2023/10/08	Sun	08:07	2.33		71			H
2023/10/08	Sun	14:31	0.58		18			L
2023/10/08	Sun	18:37	2.59		79			H
2023/10/09	Mon	03:05	0.08		2			L
2023/10/09	Mon	08:25	2.43		74			H
2023/10/09	Mon	15:08	0.48		15			L
2023/10/09	Mon	19:24	2.70		82			H
2023/10/10	Tue	03:35	0.08		2			L
2023/10/10	Tue	08:42	2.54		77			H
2023/10/10	Tue	15:39	0.39		12			L
2023/10/10	Tue	20:03	2.77		84			H
2023/10/11	Wed	03:59	0.09		3			L
2023/10/11	Wed	08:57	2.66		81			H
2023/10/11	Wed	16:08	0.30		9			L
2023/10/11	Wed	20:37	2.78		85			H
2023/10/12	Thu	04:21	0.12		4			L
2023/10/12	Thu	09:14	2.79		85			H
2023/10/12	Thu	16:38	0.22		7			L
2023/10/12	Thu	21:10	2.75		84			H
2023/10/13	Fri	04:41	0.15		5			L
2023/10/13	Fri	09:31	2.93		89			H
2023/10/13	Fri	17:08	0.15		5			L
2023/10/13	Fri	21:44	2.67		81			H
2023/10/14	Sat	05:01	0.20		6			L
2023/10/14	Sat	09:49	3.06		93			H
2023/10/14	Sat	17:40	0.09		3			L
2023/10/14	Sat	22:19	2.53		77			H
2023/10/15	Sun	05:21	0.27		8			L
2023/10/15	Sun	10:10	3.15		96			H
2023/10/15	Sun	18:15	0.05		2			L
2023/10/15	Sun	22:58	2.36		72			H
2023/10/16	Mon	05:41	0.34		10			L
2023/10/16	Mon	10:33	3.20		98			H
2023/10/16	Mon	18:53	0.03		1			L
2023/10/16	Mon	23:42	2.15		66			H
2023/10/17	Tue	06:02	0.41		12			L
2023/10/17	Tue	10:59	3.21		98			H
2023/10/17	Tue	19:38	0.04		1			L
2023/10/18	Wed	00:35	1.92		59			H
2023/10/18	Wed	06:21	0.49		15			L
2023/10/18	Wed	11:30	3.15		96			H
2023/10/18	Wed	20:33	0.06		2			L
2023/10/19	Thu	01:54	1.73		53			H
2023/10/19	Thu	06:38	0.56		17			L
2023/10/19	Thu	12:09	3.04		93			H
2023/10/19	Thu	21:45	0.09		3			L
2023/10/20	Fri	13:06	2.88		88			H
2023/10/20	Fri	23:12	0.08		2			L
2023/10/21	Sat	14:38	2.73		83			H
2023/10/22	Sun	00:32	0.05		2			L
2023/10/22	Sun	06:54	2.13		65			H
2023/10/22	Sun	12:05	0.69		21			L
2023/10/22	Sun	16:27	2.71		83			H
2023/10/23	Mon	01:32	0.00		0			L
2023/10/23	Mon	07:13	2.36		72			H
2023/10/23	Mon	13:35	0.56		17			L
2023/10/23	Mon	17:52	2.80		85			H
2023/10/24	Tue	02:19	-0.03		-1			L
2023/10/24	Tue	07:37	2.63		80			H
2023/10/24	Tue	14:33	0.40		12			L
2023/10/24	Tue	18:57	2.90		88			H
2023/10/25	Wed	02:58	-0.03		-1			L
2023/10/25	Wed	08:03	2.92		89			H
2023/10/25	Wed	15:22	0.23		7			L
2023/10/25	Wed	19:53	2.94		90			H
2023/10/26	Thu	03:34	0.01		0			L
2023/10/26	Thu	08:31	3.20		98			H
2023/10/26	Thu	16:08	0.08		2			L
2023/10/26	Thu	20:45	2.90		88			H
2023/10/27	Fri	04:08	0.07		2			L
2023/10/27	Fri	09:00	3.44		105			H
2023/10/27	Fri	16:52	-0.04		-1			L
2023/10/27	Fri	21:35	2.78		85			H
2023/10/28	Sat	04:40	0.15		5			L
2023/10/28	Sat	09:30	3.59		109			H
2023/10/28	Sat	17:36	-0.12		-4			L
2023/10/28	Sat	22:24	2.60		79			H
2023/10/29	Sun	05:12	0.25		8			L
2023/10/29	Sun	10:01	3.65		111			H
2023/10/29	Sun	18:21	-0.15		-5			L
2023/10/29	Sun	23:16	2.38		73			H
2023/10/30	Mon	05:43	0.36		11			L
2023/10/30	Mon	10:34	3.59		109			H
2023/10/30	Mon	19:07	-0.13		-4			L
2023/10/31	Tue	00:12	2.15		66			H
2023/10/31	Tue	06:13	0.46		14			L
2023/10/31	Tue	11:07	3.43		105			H
2023/10/31	Tue	19:56	-0.08		-2			L
2023/11/01	Wed	01:19	1.96		60			H
2023/11/01	Wed	06:43	0.56		17			L
2023/11/01	Wed	11:43	3.19		97			H
2023/11/01	Wed	20:53	-0.00		0			L
2023/11/02	Thu	02:54	1.85		56			H
2023/11/02	Thu	07:12	0.64		20			L
2023/11/02	Thu	12:24	2.90		88			H
2023/11/02	Thu	22:01	0.07		2			L
2023/11/03	Fri	05:31	1.92		59			H
2023/11/03	Fri	07:49	0.71		22			L
2023/11/03	Fri	13:19	2.61		80			H
2023/11/03	Fri	23:20	0.12		4			L
2023/11/04	Sat	06:33	2.09		64			H
2023/11/04	Sat	10:59	0.74		23			L
2023/11/04	Sat	14:47	2.37		72			H
2023/11/05	Sun	00:32	0.14		4			L
2023/11/05	Sun	05:56	2.23		68			H
2023/11/05	Sun	12:04	0.67		20			L
2023/11/05	Sun	15:32	2.27		69			H
2023/11/06	Mon	00:26	0.14		4			L
2023/11/06	Mon	06:16	2.36		72			H
2023/11/06	Mon	13:04	0.56		17			L
2023/11/06	Mon	16:50	2.28		69			H
2023/11/07	Tue	01:06	0.15		5			L
2023/11/07	Tue	06:34	2.50		76			H
2023/11/07	Tue	13:44	0.45		14			L
2023/11/07	Tue	17:47	2.32		71			H
2023/11/08	Wed	01:37	0.17		5			L
2023/11/08	Wed	06:50	2.66		81			H
2023/11/08	Wed	14:18	0.34		10			L
2023/11/08	Wed	18:33	2.34		71			H
2023/11/09	Thu	02:03	0.20		6			L
